更新时间,#genre#
20260908 08:17,url


RespoTime,whitelist,#genre#
921.60ms,韩国太妍19,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298694512.mp4
921.72ms,林翠萍-情网,https://vd4.bdstatic.com:443/mda-mipn4ccctdasgr2r/fhd/cae_h264_nowatermark/1632498915227563300/mda-mipn4ccctdasgr2r.mp4
921.77ms,Logos TV Kids (720p) [Not 24/7],https://streamer1.streamhost.org/salive/logoskidsH/playlist.m3u8
921.79ms,韩国太妍08,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240174309994.mp4
921.93ms,经典车载夜店DJ舞曲高胜美千年等一回,https://vd4.bdstatic.com/mda-kfmqe4dxsxnu62ua/v1-cae/1080p/mda-kfmqe4dxsxnu62ua.mp4
922.15ms,DJ爆红老歌10首车载,https://vd3.bdstatic.com/mda-nbhgwre9iykh09ya/sc/cae_h264_delogo/1645187028367793873/mda-nbhgwre9iykh09ya.mp4
922.31ms,临洮综合,https://play.kankanlive.com/live/1638428318510977.m3u8?zgand
922.40ms,明珠台,http://r.jdshipin.com/GeWKr?id=mzt720
922.61ms,伤感情歌DJ,https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
922.63ms,DJ情歌串烧《痴情恋歌》《红颜知己》《事与愿违》《缘分相遇》HD,https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4
922.65ms,海明威/泳儿-我的回忆不是我的,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000crob83nog65jioid2pv0&ratio=720p&line=0
922.79ms,韩国歌团094,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240002397273.mp4
922.91ms,CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
922.92ms,大幂幂电影,https://www.goodiptv.club/huya/24986575
923.03ms,一片住着熊的森林2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/969d426187eb46e19fc6839a435fbf0f/1200.m3u8
923.11ms,固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
923.30ms,老九门24h,https://live.ottiptv.cc/yy/1355171357
923.33ms,西瓜讲电影,https://www.goodiptv.club/huya/27742216
923.84ms,罗时丰无情之梦,http://vd2.bdstatic.com/mda-je1jq1hvgmab08gd/sc/mda-je1jq1hvgmab08gd.mp4
923.85ms,前郭综合 [Geo-blocked],https://stream2.jlntv.cn/qg/sd/live.m3u8
924.09ms,CBS NEWS LOS ANGELES,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=855310&extension=ts
924.16ms,国会频2,http://220.135.64.124:5050/of-4gtv-4gtv085/index.m3u8?proxy=true
924.22ms,淘娱乐,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.100:8001
924.33ms,Bloomberg TV+,https://jmp2.uk/stvp-GBBA3300033C2
924.56ms,安徽黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
924.59ms,江苏-徐州云龙湖观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8?contentid=2820180516001
924.71ms,棕熊的捕鱼生活(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/09def25492254217aba438e7403741e2/1200.m3u8
925.21ms,LaC Tv Calabria,https://f5842579ff984c1c98d63b8d789673eb.msvdn.net/live/S47282891/JWjL3xqPf4bX/playlist.m3u8
925.22ms,Rtv 38 Toscana,https://845d8509d2cb4f249dd0b2ae5755b6c2.msvdn.net/rtv38/rtv38_live_main/mainabr/playlist_dvr.m3u8
925.29ms,央视文化精品,https://itv.1920.qzz.io/api/ysp.php?id=cctvyswhjp
925.39ms,水浒传,http://222.186.39.21:35466/huya/26355860
925.86ms,浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
926.03ms,站在草原望北京,https://vd2.bdstatic.com/mda-nde1hd99zjwy5nam/cae_h264_delogo/1649985587536980267/mda-nde1hd99zjwy5nam.mp4
926.10ms,水牛向前冲(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bda4b441c07e40cb8a418381d0506c80/1200.m3u8
926.11ms,吾聊電影,https://live.metshop.top/huya/16424416
926.36ms,韩国歌团064,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240192067467.mp4
926.39ms,野性美洲1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d1a92d87e2c74de7a799141e5e89eb3b/1200.m3u8
926.53ms,刘德华－天若有情,https://vd4.bdstatic.com/mda-khqvv9kidsuxd8rk/hd/mda-khqvv9kidsuxd8rk.mp4
926.55ms,北极熊的冒险之旅(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9ab29267ff5b4b2b99fdb74d1b9fec55/1200.m3u8
926.56ms,大象与羊的神奇友情(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8ab73d30adff4cfa8e5afda910387dfc/1200.m3u8
926.64ms,海峡卫视,http://r.jdshipin.com/WtYt3
926.67ms,CCTV-01咪咕,https://live.264788.xyz/channel/cctv1?streamid=40cf2f40582b104fb087535f9601ea19&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
926.90ms,CCTV15,http://207.56.13.146:81/cdnlive/cctv15.m3u8
926.93ms,Суспільне Київ,https://live-nstu.cdn-03.cosmonova.net.ua/mobile-app/main/nstu-kyiv/master.m3u8
927.18ms,韩国太妍29,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240355262537.mp4
927.21ms,东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
927.36ms,Harvest USA (576p),https://7mbd4ogkr3gx-hls-live.wmncdn.net/harvestusa/d57ffba6564caea2fee3f4085f19a098.sdp/playlist.m3u8
927.99ms,韩国太妍13,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295818399.mp4
928.23ms,黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
928.24ms,云南丽江印象实景,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
928.28ms,嘉欣粤翻唱二,http://rihou.cc:555/tv/嘉欣粤翻唱二
928.39ms,無比看電影精選,https://live.metshop.top/huya/19450129
928.79ms,NBC News NOW,https://jmp2.uk/stvp-GBBB1500004LG
928.96ms,深圳电视剧,http://gmxw.7766.org:808/hls/141/index.m3u8
929.11ms,斗鱼港剧,http://www.goodiptv.club/douyu/5061550
929.16ms,返乡-冯巩,https://vd3.bdstatic.com/mda-qe61hc8r07903h0y/hd/cae_h264/1715062959363359020/mda-qe61hc8r07903h0y.mp4
929.20ms,浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8
929.44ms,南美野生世界2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9c743ea1e41f4bf585fb1470c9575c0d/1200.m3u8
929.78ms,La tr3 Marsala,https://tsw.streamingwebtv24.it:1936/eslife1/eslife1/playlist.m3u8
929.84ms,娘子说电影,https://www.goodiptv.club/huya/18964209
929.94ms,韩国歌团138,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240008780109.mp4
930.14ms,山东-泰山十八盘,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8?contentid=2820180516001
930.25ms,通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8
930.31ms,老歌车载夜店DJ舞曲林忆莲爱上一个不回家的人,https://vd4.bdstatic.com/mda-kgbf1nb4kt6a1spi/v1-cae/1080p/mda-kgbf1nb4kt6a1spi.mp4
930.33ms,黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
930.56ms,上视东方影视,http://114.240.227.49:7788/617290047
930.59ms,湖南-凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8?contentid=2820180516001
930.65ms,电影,https://www.goodiptv.club/huya/11352894
930.70ms,Di.Tv 92,https://media2021.rtvweb.com/di_tv_92/live/playlist.m3u8
930.89ms,来了老妹儿-宋晓峰,https://vd3.bdstatic.com/mda-pg93vg7y24ux3mgg/sc/cae_h264/1688975729604298346/mda-pg93vg7y24ux3mgg.mp4
930.92ms,兄弟情深(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0700de47ebc74232bc9f5c5c178aa488/1200.m3u8
930.97ms,支持作者,https://vd2.bdstatic.com/mda-sctj0f6r4u1bpebc/1080p/cae_h264/1774706523506678171/mda-sctj0f6r4u1bpebc.mp4
930.98ms,韩国太妍07,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240411259014.mp4
931.36ms,Héviz TV,https://cloudfront44.lexanetwork.com:1344/relay03/livestream003.sdp/playlist.m3u8
931.60ms,湖南卫视,http://vpn.famcloud.top:9878/rtp/239.3.1.132:8012
932.06ms,钟镇涛-让一切随风,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000clvs8cjc77u7555h0er0&ratio=720p&line=0
932.26ms,萧亚轩,https://www.iesdouyin.com/aweme/v1/playwm/?line=0&logo_name=aweme_diversion_search&ratio=720p&video_id=v0d00fg10000cvtpr1nog65jio7np2o0
932.35ms,怪兽讲电影,https://www.goodiptv.club/huya/25022961
932.37ms,有一只美丽的大水獭,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f1ddaab95ca9475da4cd97907cef8e96/1200.m3u8
932.46ms,松原新闻综合 [Geo-blocked],https://stream2.jlntv.cn/sytv/sd/live.m3u8
932.69ms,湖南-天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8?contentid=2820180516001
932.77ms,Canal 13,https://redirector.dps.live/hls/13cl/playlist.m3u8
932.79ms,湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
932.84ms,韩国太妍21,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240299394846.mp4
932.86ms,女团21,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000caiv8u3c77uclsl616i0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
932.98ms,滚石30周年2,https://vd2.bdstatic.com/mda-pcn3qntu84eiy4pc/sc/cae_h264/1679561914049416863/mda-pcn3qntu84eiy4pc.mp4
933.01ms,Videonovara,https://ed04.top-ix.org/avtvlive/videonovara/streaming/playlist.m3u8
933.35ms,Euronews EN DIRECT,https://jmp2.uk/stvp-FR2600004SS
933.54ms,13 Teleseries,https://origin.dpsgo.com/ssai/event/f4TrySe8SoiGF8Lu3EIq1g/master.m3u8
933.67ms,今天演唱会一,http://rihou.cc:555/tv/[mv]今日演一
933.77ms,解说_恐怖电影解说,https://live.metshop.top/huya/16741179
933.90ms,DJ版《一个人挺好》,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4
933.95ms,韩国歌团102,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240043672242.mp4
934.16ms,微微影视,https://www.goodiptv.club/huya/24527617
934.21ms,央视七套直播,http://8.155.43.98:35455/bilibili/32558016
934.37ms,亮剑,http://222.186.39.21:35466/huya/30080238
934.53ms,上视东方影视,http://27.11.209.151:3000/617290047
934.60ms,黑猩猩的丛林法则,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/05ff5278105445e1a9d5651372faf47e/1200.m3u8
934.60ms,C-SPAN 3 ,http://ysift55.xyz/52TLK6U/TNLMRY9/1298269
934.99ms,龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
935.10ms,东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
935.18ms,打造一只超级猫,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ba966901198844d09399a354e203e6cb/1200.m3u8
935.24ms,韩国歌团023,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150331617.mp4
935.35ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
935.43ms,韩国太妍11,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175161903.mp4
935.58ms,韩国歌团066,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240196491782.mp4
935.62ms,小冉看电影,https://www.goodiptv.club/huya/17341907
935.69ms,TV BRICS Chinese (1080p),https://chibrics.mediacdn.ru/cdn/brics/chinese/playlist.m3u8
935.72ms,可可托海的牧羊人伤感凄美车载DJ经典版,https://vd4.bdstatic.com/mda-me70iy8327wyu3gp/720p/h264/1620433827317330462/mda-me70iy8327wyu3gp.mp4
935.84ms,狮族迷踪2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b4ff6041c00246af815b679a7ee6c4a6/1200.m3u8
935.90ms,林忆莲-假如让你吻下去,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cm13h63c77u825g1pq90&ratio=720p&line=0
936.02ms,大猫们的世界,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/830375ed0f54449e8e369edc9635e329/1200.m3u8
936.12ms,F4-流星雨,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ctps9ffog65q3ledq7i0&ratio=720p&line=0
936.28ms,周杰伦音乐播,http://8.155.43.98:35455/bilibili/23765388
937.07ms,人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
937.40ms,同一首歌,http://vd3.bdstatic.com/mda-jf1j2af0dji6ju83/mda-jf1j2af0dji6ju83.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
937.52ms,CCTV-02咪咕,https://live.264788.xyz/channel/cctv2?streamid=383d98765abf4549a5a799274f495f00&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
937.56ms,西游记,https://live.ottiptv.cc/huya/26355861
937.84ms,ES TV (Esztergom),https://cloudfront44.lexanetwork.com:1344/relay44_1/HDE040.sdp/playlist.m3u8
937.88ms,舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
937.92ms,电台粤直播壹,http://8.155.43.98:35455/bilibili/31224575
938.18ms,长河电影,https://www.goodiptv.club/huya/18986269
938.34ms,湖南-凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8?contentid=2820180516001
938.37ms,伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8
938.38ms,欢乐相伴,https://live.metshop.top/douyu/9403781
938.76ms,广州南国都市,http://r.jdshipin.com/LvIQ4
938.76ms,火華君說電影,https://live.metshop.top/huya/27312232
938.79ms,MTV Flow Latino (720p),https://jmp2.uk/plu-5d3609cd6a6c78d7672f2a81.m3u8
938.81ms,爆裂电影,https://www.goodiptv.club/huya/25013725
938.92ms,凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
939.20ms,韩国太妍36,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240248465975.mp4
939.29ms,蔡明小品,http://120.78.6.151:8968/yy.php?id=1354936177
939.38ms,火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
939.67ms,once upon a time,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cumt1mfog65krksdg31g&ratio=720p&line=0
939.67ms,高个子幸运儿,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0ea3dbe589a34258b6109229223de234/1200.m3u8
939.73ms,韩国歌团143,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240384227055.mp4
939.76ms,全粤语女声深情DJ串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ctbb4kvog65q67op5tug&ratio=720p&line=0
939.99ms,韩国歌团048,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239944465251.mp4
940.34ms,小歌说电影,https://www.goodiptv.club/huya/25443495
940.37ms,浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
940.68ms,哈哈炫动,http://www.rogerxlj.top:9998/rtp/233.18.204.54:5140
940.73ms,弹幕天团 下饭神剧,https://live.ottiptv.cc/yy/23512910
941.15ms,任城1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001111/index.m3u8
941.22ms,大时代粤壹31,https://cdn9.ryplay9.com/20240922/8243_66358eca/index.m3u8
941.33ms,CCTV-16 奥林匹克,http://219.147.245.238:25480/newlive/live/hls/17/live.m3u8
941.47ms,夜店很火DJ嗨曲梦然没有你陪伴真的好孤单 好听,https://vd4.bdstatic.com/mda-kg1fg254eybzrkeg/v1-cae/1080p/mda-kg1fg254eybzrkeg.mp4
941.57ms,TVBS欢乐,http://4gtv.cnlive.club/channel/498f035d/index.m3u8?q=1782639885837
942.24ms,韩国歌团044,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240179867562.mp4
942.25ms,香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8?
942.29ms,小丑,https://vd2.bdstatic.com/mda-jkbrts1znp07ryb8/sc/mda-jkbrts1znp07ryb8.mp4
942.39ms,连云港新闻综合,http://jxj.zhgdyun.com:1234/639731715
942.41ms,韩国歌团003,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239858729476.mp4
942.61ms,TCT (1080p),https://cdn.jwplayer.com/live/broadcast/frRD2nUK.m3u8
943.07ms,夜店DJ舞曲丁当猜不透加美女舞蹈视频背景 ,https://vd3.bdstatic.com/mda-kfkjmyyuw1v4j1zn/v1-cae/1080p/mda-kfkjmyyuw1v4j1zn.mp4
943.13ms,南京新闻综合,http://nklive.nbs.cn/hls/d511bc9d-a694-4453-b3a2-4fc842cc97a1/index.m3u8
943.15ms,黄山卧云峰,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8
943.58ms,Aljazeera,https://jmp2.uk/stvp-IT23000034W
943.86ms,CGTN-西班牙语,http://jxj.zhgdyun.com:1234/609006450
943.93ms,绽放的生命(五),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d2f3f0f3b4c242b4983ee62034f85608/1200.m3u8
944.26ms,辽宁公共,http://dassby.qqff.top:99/live/辽宁公共/index.m3u8
944.28ms,浙江｜绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
944.67ms,大时代粤壹38,https://cdn9.ryplay9.com/20240922/8277_fa7597cd/index.m3u8
944.67ms,河里的捕食大师(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bf70f8033ec049f5be4698c3497d3868/1200.m3u8
944.94ms,粤语伤感情歌嗨曲串烧DJ,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cph1etnog65mpr23b990&ratio=720p&line=0
945.07ms,集安综合 [Geo-blocked],https://stream2.jlntv.cn/ja/sd/live.m3u8
945.44ms,牛叔说电影,https://live.ottiptv.cc/douyu/2758565
945.45ms,寰宇新聞台,http://jnzq.ohoyee.com:9080/live/332123-hyxw.m3u8
945.50ms,韩国太妍41,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240160716008.mp4
945.94ms,韩国歌团151,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240270774376.mp4
946.13ms,广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
946.17ms,夜店DJ电音舞曲乌兰托娅套马杆,https://vd2.bdstatic.com/mda-kfbph1hi6chcmbf0/v1-cae/1080p/mda-kfbph1hi6chcmbf0.mp4
946.25ms,广东影视,http://82.157.249.28:1990/gdtv.php?id=53
946.32ms,安徽-黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
946.40ms,乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
946.66ms,料理小当家集,http://8.155.43.98:35455/douyu/8231658
946.70ms,Tcf Tv,https://stream10.xdevel.com/video1s977294-1864/stream/playlist.m3u8
947.00ms,CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
947.04ms,神探狄仁杰第二部,https://goodiptv.club/douyu/6027991
947.10ms,熊在旅途(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b0b95c35bce84072b10ad0b82cf83951/1200.m3u8
947.24ms,山东-泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
947.27ms,干就完了,https://vd3.bdstatic.com/mda-mkpd6xzxe91etw8c/sc/cae_h264/1637766099902911413/mda-mkpd6xzxe91etw8c.mp4
947.37ms,韩国歌团014,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240145171654.mp4
947.68ms,高音质DJ舞曲司徒兰芳干了这杯酒加美女MV背景,https://vd3.bdstatic.com/mda-kfja94x64wyb0tc2/v1-cae/1080p/mda-kfja94x64wyb0tc2.mp4
947.83ms,兔八哥說電影,https://live.metshop.top/huya/25869759
947.86ms,韩国歌团123,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240001176191.mp4
947.96ms,斗鱼3,http://epg.112114.xyz/douyu/8770422
948.07ms,中国农林卫视,http://jxj.zhgdyun.com:1234/956904896
948.25ms,湖北-武汉黄鹤楼,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8?contentid=2820180516001
948.33ms,龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
948.35ms,韩国歌团020,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240032526123.mp4
948.60ms,韩国太妍03,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059400880.mp4
948.75ms,黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
948.83ms,MDIIonair,http://web.onair-radio.eu:1935/Alpha-Host/Alpha-Host/playlist.m3u8
948.98ms,通化新闻 [Geo-blocked],https://stream2.jlntv.cn/tonghua1/sd/live.m3u8
949.01ms,经典影视女神团,https://www.goodiptv.club/huya/21241777
949.34ms,Primocanale,https://msh0203.stream.seeweb.it/live/flv:stream2.sdp/playlist.m3u8
949.74ms,安徽池州九华山风景区九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
950.02ms,Asianet News,https://jmp2.uk/stvp-IN800012RO
950.10ms,天道,https://live.metshop.top/yy/1382735574
950.16ms,周杰伦-青花瓷,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cslnpcnog65tu8njd7pg&ratio=720p&line=0
950.33ms,延边新闻综合 [Geo-blocked],https://stream2.jlntv.cn/jlyb/sd/live.m3u8
950.40ms,贾斯汀比伯,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c73r123c77u5kmhu1kh0&ratio=720p&line=0
950.42ms,TV 2/Nord,http://grevsen.dk/live/catchuptv/catchuptv/14.m3u8
950.97ms,韩国歌团078,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987569147.mp4
951.33ms,宜兴新闻综合,http://jxj.zhgdyun.com:1234/955227996
951.85ms,Київ 24,https://ext.cdn.nashnet.tv/228.0.0.15/index.m3u8
952.09ms,山东-泰山大观峰,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8?contentid=2820180516001
952.12ms,水牛与狮子的争战,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d1e0dc98b1374b43b157bf82eebc6d09/1200.m3u8
952.37ms,tvN,http://tv123.cc.cd/live.php?ch=1358&sid=a694da5b49ff7d8be9209b0bd5a5bd46&exp=1788802173&sig=9ab9ddca57262e1e2853b883e688936ab86fb0294cc7891e3f108c23a40f1ccb
952.42ms,浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
952.84ms,南京少儿,http://nklive.nbs.cn/hls/e0981f3f-1a20-4a59-b8d1-17feb83a4610/index.m3u8
953.13ms,都说,https://vd3.bdstatic.com/mda-kckse34xbmavq1m9/v1-cae/sc/mda-kckse34xbmavq1m9.mp4
953.23ms,杨千嬅-野孩子,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000co0lujbc77ub5fefi6p0&ratio=720p&line=0
953.76ms,韩国歌团034,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239831144046.mp4
954.06ms,亦寒電影,https://live.metshop.top/huya/25368353
954.16ms,电台轮直播肆,http://8.155.43.98:35455/bilibili/1836716199
954.23ms,龙华日韩,https://cdn8.123.rr.kg/163189/lhrh
954.32ms,高清夜店伤感DJ舞曲小倩言不由衷加美女舞蹈 视听新感觉,https://vd2.bdstatic.com/mda-kf6ae0pnvksjuwqv/v1-cae/1080p/mda-kf6ae0pnvksjuwqv.mp4
954.76ms,河南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.254:1300?
955.05ms,GOLF CHANNEL,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34613
955.14ms,契约夫妻上线,https://live.ottiptv.cc/yy/1354936154
955.17ms,不再痴情-黄静美,https://vd2.bdstatic.com/mda-mguiyws4cia6d0rf/1080p/cae_h264/1627568961141809995/mda-mguiyws4cia6d0rf.mp4
955.32ms,拼助理-乔杉修睿,https://vd3.bdstatic.com/mda-piq301jzbac9xan9/sc/cae_h264/1695970836837375677/mda-piq301jzbac9xan9.mp4
955.93ms,白狮归来1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/199ab14f5ba44a208371a3eef0029a09/1200.m3u8
955.96ms,韩国歌团063,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240026585459.mp4
955.99ms,韩国歌团134,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240352039996.mp4
